Author 1,Author 2,Weights
Mohan Krishnamoorthy,M. Omar Nachawati,1.0
William Z. Bernstein,M. Omar Nachawati,1.0
Xun Zhou,M. Zubair Shafiq,1.0
Mostafa Dehghani 0001,Maarten Marx,1.0
Maarten de Rijke,Marcel Worring,1.0
Oana Inel,Maarten de Rijke,1.0
Maarten de Rijke,Pavel Serdyukov,2.0
Ridho Reinanda,Maarten de Rijke,1.0
Yi Fang 0008,Maarten de Rijke,1.0
Zhaochun Ren,Maarten de Rijke,1.0
Madhu Shashanka,Min-Yi Shen,1.0
Madian Khabsa,Matthew Heston,1.0
Madian Khabsa,Rayid Ghani,1.0
Madian Khabsa,Tasos Anastasakos,1.0
Madian Khabsa,Vrushank Vora,1.0
Magnus Almgren,Marina Papatriantafilou,1.0
Magnus Almgren,Olaf Landsiedel,1.0
Viktor Botev,Magnus Almgren,1.0
Magnus Almgren,Vincenzo Gulisano,1.0
Mahanth Gowda,Romit Roy Choudhury,1.0
Mahdi Ebrahimi,Shiyong Lu,1.0
Przemyslaw A. Grabowicz,Mahmoudreza Babaei,1.0
Mahmudur Rahman,Matt McNair,1.0
Wenjun Zhou,Mahmudur Rahman,1.0
Yun Zhu,Mahmudur Rahman,1.0
Mahsa Salehi,Timothy M. Lynar,1.0
Mahtab Jahanbani Fard,Ratna Babu Chinnam,1.0
Sattar Ameri,Mahtab Jahanbani Fard,1.0
Mehrdad Yazdani,Mai H. Nguyen,1.0
Nguyen Ho,Mai Vu,1.0
Maitham D. Naeemi,Nathan Hollcroft,1.0
Maitham D. Naeemi,Sohini Roychowdhury,1.0
Ozkan Sayin,Majid Alotaibi,1.0
Martin Klinkigt,Makoto Iwayama,1.0
Makoto Iwayama,Ravigopal Vennelakanti,1.0
Makoto Iwayama,Yoshiyuki Kobayashi,1.0
Matt MacDuff,Malachi Schram,1.0
Todd Elsethagen,Malachi Schram,1.0
Sangkeun Lee,Mallikarjun Shankar,1.0
Sisi Duan,Mallikarjun Shankar,1.0
Supriya Chinthavali,Mallikarjun Shankar,1.0
Malwina Splawinska,Piotr Wasilewski,1.0
Malwina Splawinska,Stan Matwin,1.0
Tomasz Tajmajer,Malwina Splawinska,1.0
Meichun Hsu,Malú Castellanos,1.0
Yashoteja Prabhu,Manik Varma,1.0
Manmeet Singh,W. Bruce Croft,1.0
Matheus Lima Diniz Araújo,Manoel Junior,1.0
Manoel Junior,Miller Ferreira,1.0
Mansurul Alam Bhuiyan,Mohammad Al Hasan,2.0
Mehrdad Farajtabar,Manuel Gomez-Rodriguez,1.0
Mohammad Reza Karimi,Manuel Gomez-Rodriguez,1.0
Nan Du,Manuel Gomez-Rodriguez,1.0
Rakshit Trivedi,Manuel Gomez-Rodriguez,1.0
Utkarsh Upadhyay,Manuel Gomez-Rodriguez,1.0
Meike Klettke,Manuel Shenavai,1.0
Manuel Shenavai,Stefanie Scherzinger,1.0
Uta Störl,Manuel Shenavai,1.0
Ruoqian Liu,Marc De Graef,1.0
Wei-keng Liao,Marc De Graef,1.0
Mauro Gomez,Marc Elena,1.0
Marc Elena,Mouna Makni,1.0
Otto Wüst,Marc Elena,1.0
Rubén Tous,Marc Elena,1.0
Marcel Wallschläger,Odej Kao,1.0
Marco Firrincieli,Marcello Paris,1.0
Marcello Paris,Stefano Pascolutti,1.0
Mingfei Teng,March Liao,1.0
Marcin Plóciennik,Marco Fargetta,1.0
Marcin Plóciennik,Michal Owsiak,1.0
Marcin Plóciennik,Miguel Caballer,1.0
Marcin Plóciennik,Mário David,1.0
Marcin Plóciennik,Riccardo Bruno,1.0
Marcin Plóciennik,Roberto Barbera,1.0
Sandro Fiore,Marcin Plóciennik,1.0
Marcin Plóciennik,Tomasz Zok,1.0
Marcin Plóciennik,V. Anantharaj,1.0
Marcin Plóciennik,Z. Shaheen,1.0
Onur Catakoglu,Marco Balduzzi,1.0
Marco Bressan 0002,Prabhakar Raghavan,1.0
Marco Bressan 0002,Stefano Leucci 0001,1.0
Marco Büchler,Thomas Eckart,1.0
Marco Cornolti,Massimiliano Ciaramita,1.0
Marco Cornolti,Paolo Ferragina,1.0
Marco Cornolti,Stefan Rüd,1.0
Maria da Graça Campos Pimentel,Marco Cristo,1.0
Pável Calado,Marco Cristo,1.0
Raíza Hanada,Marco Cristo,1.0
Marco De Nadai,Nicu Sebe,1.0
Marco De Nadai,Roberto Larcher,1.0
Michal Owsiak,Marco Fargetta,1.0
Marco Fargetta,Miguel Caballer,1.0
Marco Fargetta,Mário David,1.0
Riccardo Bruno,Marco Fargetta,1.0
Marco Fargetta,Roberto Barbera,1.0
Sandro Fiore,Marco Fargetta,1.0
Tomasz Zok,Marco Fargetta,1.0
Marco Fargetta,V. Anantharaj,1.0
Z. Shaheen,Marco Fargetta,1.0
Marco Firrincieli,Stefano Pascolutti,1.0
Marco Mellia,Mario Baldi,1.0
Martino Trevisan,Marco Mellia,1.0
Marco Túlio Ribeiro,Sameer Singh 0001,1.0
Mário S. Alvim,Marcos André Gonçalves,1.0
Rodrigo M. Silva,Marcos André Gonçalves,1.0
Sérgio Daniel Canuto,Marcos André Gonçalves,1.0
Thierson Couto Rosa,Marcos André Gonçalves,1.0
Wellington Santos Martins,Marcos André Gonçalves,1.0
Siyuan Lu,Marcus Freitag,1.0
Xiaoyan Shao,Marcus Freitag,1.0
Vy Bui,Marcus Y. Chen,1.0
Pascal Welke,Maria Christoforaki,1.0
Torsten Suel,Maria Christoforaki,1.0
Maria Esteva,Ramona L. Walls,1.0
Ruizhu Huang,Maria Esteva,1.0
Weijia Xu,Maria Esteva,1.0
Nora Alkhamees,Maria Fasli,1.0
Shengyu Huang,Maria Luisa Sapino,1.0
Taraneh Taghavi,Maria Lupetini,1.0
Maria Lupetini,Yaron Kretchmer,1.0
Raíza Hanada,Maria da Graça Campos Pimentel,1.0
Maria-Florina Balcan,Yingyu Liang,1.0
Swapnil Mishra,Marian-Andrei Rizoiu,1.0
Marianne Clausel,Massih-Reza Amini,1.0
Marianne Clausel,Éric Gaussier,1.0
Octavian-Eugen Ganea,Marina Ganea,1.0
Marina Ganea,Peter Young,1.0
Sujith Ravi,Marina Ganea,1.0
Marina Ganea,Thomas Hofmann,1.0
Tobias Kaufmann,Marina Ganea,1.0
Marina Ganea,Vivek Ramavajjala,1.0
Olaf Landsiedel,Marina Papatriantafilou,1.0
Viktor Botev,Marina Papatriantafilou,1.0
Vincenzo Gulisano,Marina Papatriantafilou,1.0
Martino Trevisan,Mario Baldi,1.0
Mario Inchiosa,Mengyue Zhao,1.0
Robert Horton,Mario Inchiosa,1.0
Mario Inchiosa,Srini Kumar,1.0
Marion Le Bras,Mark A. Przybocki,1.0
Peter C. Fontana,Marion Le Bras,1.0
Marios D. Dikaiakos,Robert-Jan Sips,1.0
Marios D. Dikaiakos,Zoltán Szlávik,1.0
Shiyu Chang,Mark A. Hasegawa-Johnson,1.0
Mark A. Hasegawa-Johnson,Thomas S. Huang,1.0
Yang Zhang 0001,Mark A. Hasegawa-Johnson,1.0
Yi Chang 0001,Mark A. Hasegawa-Johnson,1.0
Peter C. Fontana,Mark A. Przybocki,1.0
Noa Avigdor-Elgrabli,Mark Cwalinski,1.0
Mark Cwalinski,Yoelle Maarek,1.0
Mark D. Smucker,Olga Vechtomova,1.0
Rakesh Guttikonda,Mark D. Smucker,1.0
Mark Gorenberg,Matt Ocko,1.0
Mark Gorenberg,Tim Guleri,1.0
Mark Sanderson,Mark James Carman,1.0
Pengfei Li,Mark James Carman,1.0
Ramakrishna B. Bairi,Mark James Carman,1.0
Ye Zhu,Mark James Carman,1.0
Mark James Carman,Yue Zhu,1.0
Mark James Carman,Zhi-Hua Zhou,1.0
Pengfei Li,Mark Sanderson,1.0
Merine Thomas,Mark Vedder,1.0
Quanzhi Li,Mark Vedder,1.0
Mark Vedder,Ramdev Wudali,1.0
Mark Vedder,Robert Martin,1.0
Rui Fang,Mark Vedder,1.0
Russ Kociuba,Mark Vedder,1.0
Mark Vedder,Sameena Shah,1.0
Mark Vedder,Steven Pomerville,1.0
Mark Vedder,William Keenan,1.0
Xiaomo Liu,Mark Vedder,1.0
Marko Dinic,Nenad Stojanovic,1.0
Saifuddin Ahmed,Marko M. Skoric,1.0
Teemu Kanstrén,Markus Luoto,1.0
Marvin Byfeld,Markus Paeschke,1.0
Thomas Renner,Markus Paeschke,1.0
Markus Rokicki,Sergej Zerr,1.0
Markus Rokicki,Stefan Siersdorfer,1.0
Martin Becker 0003,Markus Strohmaier,1.0
Philipp Singer,Markus Strohmaier,1.0
Marta C. González,Natasha Markuzon,1.0
Steven Morse,Marta C. González,1.0
Patrick Valduriez,Marta Mattoso,1.0
Nathan M. De Lee,Martin A. Paegert,1.0
Ryan J. Oelkers,Martin A. Paegert,1.0
Martin Becker 0003,Philipp Singer,1.0
Martin Becker 0003,Stephan Doerfel,1.0
Thomas Niebler,Martin Becker 0003,1.0
Martin Boissier 0001,Matthias Uflacker,1.0
Martin Boissier 0001,Pascal Reinhardt,1.0
Martin Boissier 0001,Tim Specht,1.0
Martin Boissier 0001,Tim Zimmermann,1.0
Martin Boissier 0001,Timo Djürken,1.0
Nital Patel,Martin Braun,1.0
Xing Wang 0011,Martin Braun,1.0
Wei Lu,Martin Ester,1.0
Xin Wang 0019,Martin Ester,1.0
Martin Ester,Yikang Liao,1.0
Martin Ester,Yu Zhu,2.0
Martin Ester,Ziyu Guan,2.0
Martin Giese,Ralf Möller 0001,1.0
Sebastian Brandt 0001,Martin Giese,1.0
Steffen Lamparter,Martin Giese,1.0
Theofilos P. Mailis,Martin Giese,1.0
Martin Giese,Yannis E. Ioannidis,1.0
Martin Giese,Yannis Kotidis,1.0
Özgür L. Özçep,Martin Giese,1.0
Martin J. Chorley,Matthew J. Williams,1.0
Martin Klinkigt,Ravigopal Vennelakanti,1.0
Martin Klinkigt,Yoshiyuki Kobayashi,1.0
Stefan Heindorf,Martin Potthast,1.0
Renato Paes Leme,Martin Pál,1.0
Martin Pál,Sergei Vassilvitskii,1.0
Martin Saveski,Sophie Chou,1.0
Son T. Mai,Martin Storgaard,1.0
Martin Tutek,Natasa Milic-Frayling,1.0
Martina Balestra,Oded Nov,1.0
Martina Balestra,Ofer Arazy,1.0
Martí Bosch,Peter F. Sturm,1.0
Martí Bosch,Serge Fenet,1.0
Thomas Renner,Marvin Byfeld,1.0
Mylene Simon,Mary Brady,2.0
Mary Brady,Nathan Hotaling,1.0
Mary Brady,Nicholas Schaub,1.0
Mary Brady,Peter Bajcsy,2.0
Mary Brady,Piotr M. Szczypinski,1.0
Mary Brady,Ram D. Sriram,1.0
Soweon Yoon,Mary Brady,1.0
Mary Brady,Stephen J. Florczyk,1.0
Mary Kroeger,Yuki Shiraito,1.0
Ming Yin,Mary L. Gray,1.0
Mary L. Gray,Siddharth Suri,1.0
Marzieh Parandehgheibi,Nilesh Kulkarni,1.0
Zhou Xing,Marzieh Parandehgheibi,1.0
Tazro Ohta,Masaharu Munetomo,1.0
Masahiro Hamasaki,Masataka Goto,1.0
Masahiro Kazama,Tairiku Ogihara,1.0
Masahiro Kazama,Tetsuro Onishi,1.0
Masakazu Ando,Yu Ichifuji,1.0
Masanori Ajito,Yasuko Kawahata,1.0
Motoki Naruke,Masanori Yamasaki,1.0
Takuya Watanabe 0002,Masanori Yamasaki,1.0
Shinya Suzumura,Masayuki Karasuyama,1.0
Yu Xu,Masoud Ardakani,1.0
Éric Gaussier,Massih-Reza Amini,1.0
Paolo Ferragina,Massimiliano Ciaramita,1.0
Massimiliano Ciaramita,Stefan Rüd,1.0
Reza Bosagh Zadeh,Matei Zaharia,1.0
Shivaram Venkataraman,Matei Zaharia,1.0
Xiangrui Meng,Matei Zaharia,1.0
Matheus Lima Diniz Araújo,Miller Ferreira,1.0
Mathias Coeckelbergs,Ruben Verborgh,1.0
Mathias Coeckelbergs,Seth van Hooland,1.0
Simon Hengchen,Mathias Coeckelbergs,1.0
Mathias Coeckelbergs,Thomas Steiner,1.0
Mathieu Jacomy,Paul Girard,1.0
Mathieu Jacomy,Tommaso Venturini,1.0
Melanie Schnittger,Mats Ekran,1.0
Mats Ekran,Niels Buus Lassen,1.0
Mats Ekran,Raghava Rao Mukkamala,1.0
Mats Ekran,Ravi Vatrapu,1.0
Vinothan Vinayagamoorthy,Mats Ekran,1.0
Todd Elsethagen,Matt MacDuff,1.0
Qiaoling Liu,Matt McNair,1.0
Wenjun Zhou,Matt McNair,1.0
Yun Zhu,Matt McNair,1.0
Tim Guleri,Matt Ocko,1.0
Michael Wojnowicz,Matt Wolff,1.0
Xuan Zhao,Matt Wolff,1.0
Matteo Catena,Nicola Tonellotto,1.0
Roi Blanco,Matteo Catena,1.0
Matteo Marsili,Niloy Ganguly,1.0
Sandipan Sikdar,Matteo Marsili,1.0
Matthew Burgess,Rayid Ghani,1.0
Matthew Cook 0004,Nathan Ashcraft,1.0
Matthew Coole,Paul Rayson,1.0
Matthew Edwards 0001,Paul Rayson,1.0
Matthew Edwards 0001,Stephen Wattam,1.0
Matthew Ekstrand-Abueg,Richard McCreadie,1.0
Matthew Ekstrand-Abueg,Virgil Pavlu,1.0
Matthew Heston,Rayid Ghani,1.0
Vrushank Vora,Matthew Heston,1.0
Michael A. Madaio,Matthew Hinds-Aldrich,1.0
Oliver L. Haimson,Matthew Hinds-Aldrich,1.0
Shang-Tse Chen,Matthew Hinds-Aldrich,1.0
Wenwen Zhang,Matthew Hinds-Aldrich,1.0
Xiang Cheng 0002,Matthew Hinds-Aldrich,1.0
Matthew J. Williams,Mirco Musolesi,1.0
Matthew J. Williams,Pietro Panzarasa,1.0
Naman Shah 0001,Matthew Malensek,1.0
Matthew Malensek,Sangmi Lee Pallickara,1.0
Matthew Malensek,Shrideep Pallickara,1.0
Matthew Staib,Thomas Moscibroda,1.0
Tianlin Shi,Matthew Staib,1.0
Matthias Hagen,Michael Völske,1.0
Matthias Hagen,Steve Göring,1.0
Michael Axtmann,Matthias Stumpp,1.0
Matthias Stumpp,Peter Sanders 0001,1.0
Sebastian Lamm,Matthias Stumpp,1.0
Sebastian Schlag,Matthias Stumpp,1.0
Timo Bingmann,Matthias Stumpp,1.0
Matthias Stumpp,Tobias Sturm,1.0
Matthieu-P. Schapranow,Matthias Uflacker,1.0
Matthias Uflacker,Murat Sariyar,1.0
Pascal Reinhardt,Matthias Uflacker,1.0
Matthias Uflacker,Sebastian C. Semler,1.0
Matthias Uflacker,Thomas Zahn,1.0
Tim Specht,Matthias Uflacker,1.0
Tim Zimmermann,Matthias Uflacker,1.0
Timo Djürken,Matthias Uflacker,1.0
Matthieu-P. Schapranow,Murat Sariyar,1.0
Matthieu-P. Schapranow,Sebastian C. Semler,1.0
Matthieu-P. Schapranow,Thomas Zahn,1.0
Matthijs van Leeuwen,Thomas Bäck,1.0
Maulin Dalal,Piyush Jha,1.0
Maulin Dalal,Sajan Shah,1.0
Weider D. Yu,Maulin Dalal,1.0
Mauro Gomez,Mouna Makni,1.0
Otto Wüst,Mauro Gomez,1.0
Rubén Tous,Mauro Gomez,1.0
Max Ferguson,Raunak Bhinge,1.0
Max Ferguson,Yung-Tsun Tina Lee,1.0
Max Menenberg,Sohini Roychowdhury,1.0
Max Menenberg,Srinagesh Gavirneni,1.0
Max Menenberg,Surya Pathak,1.0
Michael Schueppert,Mayur Thakur,1.0
Maziyar Boustani,Paul M. Ramirez,1.0
Maziyar Boustani,Paul Zimdars,1.0
Rahul Palamuttam,Maziyar Boustani,1.0
Maziyar Boustani,Sujen Shah,1.0
Md. Saiful Islam 0003,Tarique Anwar,2.0
Nusrat Sharmin Islam,Md. Wasi-ur-Rahman,1.0
Md. Wasi-ur-Rahman,Xiaoyi Lu,1.0
Megha Arora,Ponnurangam Kumaraguru,1.0
Mehdi Sadri,Sharad Mehrotra,1.0
Mehdi Sadri,Yaming Yu,1.0
Neil Bright,Mehmet Belgin,1.0
Mustafa Coskun,Mehmet Koyutürk,1.0
Mohammad Reza Karimi,Mehrdad Farajtabar,1.0
Mehrdad Yazdani,Rob Knight,1.0
Mehrdad Yazdani,Weizhong Li,1.0
Nguyen Lu Dang Khoa,Mehrisadat Makki Alamdari,1.0
Mehrisadat Makki Alamdari,Peter Runcie,1.0
Prasad Cheema,Mehrisadat Makki Alamdari,1.0
Mehrisadat Makki Alamdari,Wei Liu 0007,1.0
Mehrisadat Makki Alamdari,Yang Wang 0002,1.0
Meike Klettke,Stefanie Scherzinger,1.0
Meike Klettke,Uta Störl,1.0
Meisam Fathi Salmi,Rubao Lee,1.0
Meisam Fathi Salmi,Xiaodong Zhang 0001,1.0
Meisam Fathi Salmi,Yin Huai,1.0
Yuan Yuan,Meisam Fathi Salmi,1.0
Melanie Herschel,Soudip Roy Chowdhury,1.0
Melanie Schnittger,Niels Buus Lassen,1.0
Melanie Schnittger,Raghava Rao Mukkamala,1.0
Melanie Schnittger,Ravi Vatrapu,1.0
Vinothan Vinayagamoorthy,Melanie Schnittger,1.0
Melody Moh,Teng-Sheng Moh,1.0
Yan Zhu,Melody Moh,1.0
Wenqi He,Meng Qu,1.0
Xiang Ren 0001,Meng Qu,1.0
Yanchi Liu,Meng Qu,1.0
Mengbai Xiao,Mian Dong,1.0
Mengbai Xiao,Ming Zhang,1.0
Mengbai Xiao,Songqing Chen,1.0
Mengbai Xiao,Xin Li 0078,1.0
Yao Liu 0001,Mengbai Xiao,1.0
Mengbai Xiao,Zhan Ma,1.0
Mengbai Xiao,Zhenhua Li 0001,1.0
Menghao Zhang,Naiwang Guo,1.0
Menghao Zhang,Philip S. Yu,1.0
Mengran Wang,Negin Askarzadeh,1.0
Mengran Wang,Xiaomeng Liang,1.0
Yiwei Ma,Mengran Wang,1.0
Mengting Wan,Xiangyu Chen,1.0
Yi Fang 0008,Mengwen Liu,1.0
Mengyi Liu,Peng Shu,1.0
Yan Li,Mengyi Liu,1.0
Robert Horton,Mengyue Zhao,1.0
Srini Kumar,Mengyue Zhao,1.0
Quanzhi Li,Merine Thomas,1.0
Merine Thomas,Ramdev Wudali,1.0
Merine Thomas,Robert Martin,1.0
Rui Fang,Merine Thomas,1.0
Merine Thomas,Russ Kociuba,1.0
Merine Thomas,Sameena Shah,1.0
Merine Thomas,Steven Pomerville,1.0
Merine Thomas,William Keenan,1.0
Xiaomo Liu,Merine Thomas,1.0
Merlijn Sebrechts,Sander Borny,1.0
Merlijn Sebrechts,Thomas Vanhove,1.0
Merlijn Sebrechts,Tim Wauters,1.0
Ming Zhang,Mian Dong,1.0
Mian Dong,Songqing Chen,1.0
Xin Li 0078,Mian Dong,1.0
Yao Liu 0001,Mian Dong,1.0
Mian Dong,Zhan Ma,1.0
Mian Dong,Zhenhua Li 0001,1.0
Mianwei Zhou,Philip S. Yu,1.0
Mianwei Zhou,Sihong Xie,1.0
Tim Daly Jr.,Mianwei Zhou,1.0
Mianwei Zhou,Yi Chang 0001,2.0
Yuening Hu,Mianwei Zhou,1.0
Miao Li,Yu Gu 0002,1.0
Miaoqiang Su,Wei You,1.0
Miaoqiang Su,Wenchang Shi,1.0
Michael A. Madaio,Oliver L. Haimson,1.0
Michael A. Madaio,Shang-Tse Chen,1.0
Michael A. Madaio,Wenwen Zhang,1.0
Michael A. Madaio,Xiang Cheng 0002,1.0
Ramakrishnan Kannan,Michael A. Matheson,2.0
Seung-Hwan Lim,Michael A. Matheson,2.0
Sreenivas R. Sukumar,Michael A. Matheson,2.0
Michael A. Schuh,Rafal A. Angryk,2.0
Michael Axtmann,Peter Sanders 0001,1.0
Michael Axtmann,Sebastian Lamm,1.0
Michael Axtmann,Sebastian Schlag,1.0
Timo Bingmann,Michael Axtmann,1.0
Michael Axtmann,Tobias Sturm,1.0
Michael Bentley,Soumya Batra,1.0
Michael Caldwell,Peggy L. Peissig,1.0
Michael Caldwell,Ron M. Stewart,1.0
Zhaobin Kuang,Michael Caldwell,1.0
Rajkumar Kettimuthu,Michael E. Papka,1.0
Si Liu,Michael E. Papka,1.0
Xian-He Sun,Michael E. Papka,1.0
Michael F. Ringenburg,Michael W. Mahoney,1.0
Michael F. Ringenburg,Prabhat,1.0
Michael F. Ringenburg,Pramod Sharma,1.0
Michael F. Ringenburg,Shane Canon,1.0
Michael F. Ringenburg,Venkat Krishnamurthy,1.0
Sophie Loire,Michael Georgescu,2.0
Thibaud Nesztler,Michael Georgescu,1.0
Rainer Stotzka,Michael Gertz 0001,1.0
Michael J. Anderson,Mihai Capota,2.0
Michael J. Anderson,Narayanan Sundaram,1.0
Michael J. Anderson,Nicholas B. Turk-Browne,1.0
Michael J. Anderson,Peter J. Ramadge,1.0
Michael J. Anderson,Po-Hsuan Chen,1.0
Michael J. Anderson,Theodore L. Willke,2.0
Michael J. Anderson,Xia Zhu,1.0
Michael J. Anderson,Yida Wang,2.0
Michael J. Muller,Mikhil Masli,1.0
Michael J. Muller,N. Sadat Shami,1.0
Shion Guha,Michael J. Muller,1.0
Michael J. Muller,Werner Geyer,1.0
Michael Stonebraker,Michael L. Brodie,1.0
Preetam Ghosh,Michael L. Mayo,1.0
Michael L. Mayo,Thang N. Dinh,1.0
Michael L. Rilee,Paul G. Brown,1.0
Michael L. Rilee,Thomas L. Clune,1.0
Vladimir Barash,Michael Macy,1.0
Peter Xenopoulos,Michael Matheson,1.0
Michael Matheson,Sreenivas Sukumar,1.0
Tina Vachovsky,Michael S. Bernstein,1.0
Mohammad Taha Bahadori,Michael Thompson,1.0
Michael Völske,Steve Göring,1.0
Michael W. Mahoney,Prabhat,1.0
Pramod Sharma,Michael W. Mahoney,1.0
Shane Canon,Michael W. Mahoney,1.0
Venkat Krishnamurthy,Michael W. Mahoney,1.0
Michael Wojnowicz,Xuan Zhao,1.0
Michal Owsiak,Miguel Caballer,1.0
Michal Owsiak,Mário David,1.0
Michal Owsiak,Riccardo Bruno,1.0
Michal Owsiak,Roberto Barbera,1.0
Sandro Fiore,Michal Owsiak,1.0
Tomasz Zok,Michal Owsiak,1.0
Michal Owsiak,V. Anantharaj,1.0
Michal Owsiak,Z. Shaheen,1.0
Michalis Vazirgiannis,Yang Yang 0009,1.0
Zhong Su,Michalis Vazirgiannis,1.0
Michele Samorani,Osmar R. Zaïane,2.0
Ranjeet Devarakonda,Michele Thornton,1.0
Yaxing Wei,Michele Thornton,1.0
Mudhakar Srivatsa,Michelle Vanni,1.0
Sue Kase,Michelle Vanni,1.0
Xifeng Yan,Michelle Vanni,1.0
Shusaku Tsumoto,Michinori Nakata,1.0
Midhun Gundapuneni,Sayan Pathak,1.0
Soumajit Pramanik,Midhun Gundapuneni,1.0
Miguel Angel Alcobendas Lisbona,Sheide Chammas,1.0
Miguel Caballer,Mário David,1.0
Riccardo Bruno,Miguel Caballer,1.0
Miguel Caballer,Roberto Barbera,1.0
Sandro Fiore,Miguel Caballer,1.0
Tomasz Zok,Miguel Caballer,1.0
Miguel Caballer,V. Anantharaj,1.0
Z. Shaheen,Miguel Caballer,1.0
Mihai Capota,Narayanan Sundaram,1.0
Mihai Capota,Nicholas B. Turk-Browne,1.0
Mihai Capota,Peter J. Ramadge,1.0
Mihai Capota,Po-Hsuan Chen,1.0
Mihai Capota,Theodore L. Willke,2.0
Mihai Capota,Xia Zhu,1.0
Mihai Capota,Yida Wang,2.0
Navid Rekabsaz,Mihai Lupu,1.0
Mihajlo Grbovic,Nemanja Djuric,1.0
Peter Cnudde,Mihajlo Grbovic,1.0
Mihajlo Grbovic,Vladan Radosavljevic,1.0
Mika Rautiainen,Mikko Pyykkönen,1.0
Susanna Pirttikangas,Mika Rautiainen,1.0
Teemu Leppänen,Mika Rautiainen,1.0
Xiang Su,Mika Rautiainen,1.0
N. Sadat Shami,Mikhil Masli,1.0
Shion Guha,Mikhil Masli,1.0
Mikhil Masli,Werner Geyer,1.0
Susanna Pirttikangas,Mikko Pyykkönen,1.0
Teemu Leppänen,Mikko Pyykkönen,1.0
Xiang Su,Mikko Pyykkönen,1.0
Milad Makkie,Mojtaba Sedigh Fazli,1.0
Milad Makkie,Shannon Quinn,3.0
Milad Makkie,Tianming Liu,3.0
Xiang Li 0001,Milad Makkie,3.0
Milad Shokouhi,Nick Craswell,1.0
Milad Shokouhi,Umut Ozertem,1.0
Pulasthi Wickramasinghe,Milinda Pathirage,1.0
Saliya Ekanayake,Milinda Pathirage,1.0
Supun Kamburugamuve,Milinda Pathirage,1.0
Milton Halem,Shujia Zhou,1.0
Milton Halem,Yaacov Yesha,1.0
Yelena Yesha,Milton Halem,1.0
Yin Huang,Milton Halem,1.0
Min Wu 0008,Peilin Zhao,1.0
Tam T. Nguyen,Min Wu 0008,1.0
Min Wu 0008,Wei Chen,1.0
Wei Zha,Min Wu 0008,1.0
Min Xie,Sen Wang 0001,1.0
Min Xie,Weitong Chen,1.0
Qi Zhao,Min Zhang 0006,1.0
Min Zhang 0006,Shaoping Ma,2.0
Yi Zhang,Min Zhang 0006,1.0
Yiqun Liu 0001,Min Zhang 0006,2.0
Yongfeng Zhang,Min Zhang 0006,1.0
Min Zhang 0006,Yue Yin,1.0
Yuli Liu,Min Zhang 0006,1.0
Min-Hee Jang,Sang-Wook Kim,1.0
Min-Hee Jang,U Kang,1.0
Min-Ling Zhang,Xu-Ying Liu,1.0
Nancy Fell,Mina Sartipi,1.0
Zhen Hu,Mina Sartipi,1.0
Xiaopeng Li,Ming Cheung,1.0
Ming Shao,Sheng Li 0001,1.0
Ming Shao,Yun Fu 0001,1.0
Ming Yang,Qiang Cheng,2.0
Zhao Kang,Ming Yang,2.0
Ming Yin,Siddharth Suri,1.0
Ming Zhang 0004,Qiaozhu Mei,1.0
Ming Zhang,Songqing Chen,1.0
Ming Zhang,Xin Li 0078,1.0
Yao Liu 0001,Ming Zhang,1.0
Ming Zhang,Zhan Ma,1.0
Ming Zhang,Zhenhua Li 0001,1.0
Yu-Wen Liu,Ming-Feng Tsai,1.0
Philip S. Yu,Ming-Syan Chen,1.0
Wang-Chien Lee,Ming-Syan Chen,2.0
Wush Chi-Hsuan Wu,Ming-Syan Chen,1.0
Yi-Feng Lan,Ming-Syan Chen,1.0
Mingdong Ou,Peng Cui 0001,1.0
Mingdong Ou,Wenwu Zhu 0001,1.0
Mingdong Ou,Ziwei Zhang,1.0
Tian Lin,Mingfei Zhao,1.0
Wei Chen,Mingfei Zhao,1.0
Mingfei Zhao,Xuren Zhou,1.0
Zihan Tan,Mingfei Zhao,1.0
Mingkui Tan,Qinfeng Shi,1.0
Mingkui Tan,Quan Z. Sheng,1.0
Wei Emma Zhang,Mingkui Tan,1.0
Qin Lu 0001,Minglei Li 0001,1.0
Yue Xiao,Minglei Li 0001,1.0
Yunfei Long,Minglei Li 0001,1.0
Mingsheng Long,Philip S. Yu,1.0
Mingsheng Long,Qiang Yang 0001,1.0
Yue Cao 0001,Mingsheng Long,1.0
Nan Cao,Mingxuan Yuan,1.0
Mingxuan Yuan,Tao Gu,1.0
Mingxuan Yuan,Weixiong Rao,2.0
Wenchao Wu,Mingxuan Yuan,1.0
Mingxuan Yuan,Yijian Zhu,1.0
Yixian Zheng,Mingxuan Yuan,1.0
Mingxuan Yuan,Zhengqing Zhang,1.0
Yinglong Xia,Mingzhen Xia,1.0
Qingqi Yue,Minh Huynh,1.0
Xuan Che,Minh Huynh,1.0
Minh-Tien Nguyen,Minh-Le Nguyen,1.0
Minjing Zhang,Naphtali Rishe,1.0
Qifeng Zhou,Minjing Zhang,1.0
Qing Wang 0016,Minjing Zhang,1.0
Minjing Zhang,Shu-Ching Chen,1.0
Minjing Zhang,Steven Luis,1.0
Tao Li 0001,Minjing Zhang,1.0
Wentao Wang 0006,Minjing Zhang,1.0
Wubai Zhou,Minjing Zhang,1.0
Yue Huang,Minjing Zhang,1.0
Minseo Kang,Sun-Bum Youn,1.0
